date,state,district,sex,abs,rate
2021-01-01,Perak,Kinta,male,3664.0,7.942770431389551
2021-01-01,Perak,Kuala Kangsar,both,1665.0,9.44412932501418
2021-01-01,Perak,Kuala Kangsar,female,784.0,9.011494252873565
2021-01-01,Perak,Kuala Kangsar,male,881.0,9.86562150055991
2021-01-01,Perak,Larut Dan Matang,both,2714.0,9.97060984570169
2021-01-01,Perak,Larut Dan Matang,female,1191.0,9.063926940639268
2021-01-01,Perak,Larut Dan Matang,male,1523.0,10.816761363636363
2021-01-01,Perak,Manjung,both,1906.0,7.620951619352259
2021-01-01,Perak,Manjung,female,799.0,6.929748482220295
2021-01-01,Perak,Manjung,male,1107.0,8.206078576723499
2021-01-01,Perak,Muallim,both,428.0,5.494223363286264
2021-01-01,Perak,Muallim,female,180.0,4.444444444444445
2021-01-01,Perak,Muallim,male,248.0,6.6310160427807485
2021-01-01,Perak,Perak Tengah,both,834.0,8.778947368421052
2021-01-01,Perak,Perak Tengah,female,365.0,7.917570498915401
2021-01-01,Perak,Perak Tengah,male,469.0,9.591002044989777
2021-01-01,Perak,Selama,both,487.0,14.156976744186046
2021-01-01,Perak,Selama,female,234.0,13.764705882352942
2021-01-01,Perak,Selama,male,253.0,14.540229885057473
2022-01-01,Perak,Bagan Datuk,both,682.0,8.286755771567437
2022-01-01,Perak,Bagan Datuk,female,280.0,7.588075880758808
2022-01-01,Perak,Bagan Datuk,male,402.0,8.874172185430464
2022-01-01,Perak,Batang Padang,both,1162.0,9.2442322991249
2022-01-01,Perak,Batang Padang,female,474.0,8.144329896907216
2022-01-01,Perak,Batang Padang,male,688.0,10.192592592592591
2022-01-01,Perak,Hilir Perak,both,1424.0,10.007027406886856
2022-01-01,Perak,Hilir Perak,female,605.0,9.070464767616192
2022-01-01,Perak,Hilir Perak,male,819.0,10.833333333333334
2022-01-01,Perak,Hulu Perak,both,934.0,9.739311783107404
2022-01-01,Perak,Hulu Perak,female,434.0,9.393939393939393
2022-01-01,Perak,Hulu Perak,male,500.0,10.080645161290322
2022-01-01,Perak,Kampar,both,1064.0,10.835030549898166
2022-01-01,Perak,Kampar,female,449.0,9.334719334719336
2022-01-01,Perak,Kampar,male,615.0,12.3
2022-01-01,Perak,Kerian,both,1814.0,10.829850746268656
2022-01-01,Perak,Kerian,female,848.0,10.404907975460125
2022-01-01,Perak,Kerian,male,966.0,11.232558139534884
2022-01-01,Perak,Kinta,both,6870.0,7.66912257200268
2022-01-01,Perak,Kinta,female,2978.0,6.874422899353648
2022-01-01,Perak,Kinta,male,3892.0,8.413316039775184
2022-01-01,Perak,Kuala Kangsar,both,1856.0,10.503678551216751
2022-01-01,Perak,Kuala Kangsar,female,785.0,9.002293577981652
2022-01-01,Perak,Kuala Kangsar,male,1071.0,11.97986577181208
2022-01-01,Perak,Larut Dan Matang,both,2816.0,10.33015407190022
2022-01-01,Perak,Larut Dan Matang,female,1213.0,9.203338391502276
2022-01-01,Perak,Larut Dan Matang,male,1603.0,11.384943181818182
2022-01-01,Perak,Manjung,both,1964.0,7.868589743589744
2022-01-01,Perak,Manjung,female,832.0,7.184801381692574
2022-01-01,Perak,Manjung,male,1132.0,8.466716529543755
2022-01-01,Perak,Muallim,both,417.0,5.346153846153846
2022-01-01,Perak,Muallim,female,173.0,4.25061425061425
2022-01-01,Perak,Muallim,male,244.0,6.541554959785524
2022-01-01,Perak,Perak Tengah,both,916.0,9.581589958158997
2022-01-01,Perak,Perak Tengah,female,420.0,9.051724137931036
2022-01-01,Perak,Perak Tengah,male,496.0,10.081300813008127
2022-01-01,Perak,Selama,both,422.0,12.231884057971014
2022-01-01,Perak,Selama,female,209.0,12.22222222222222
2022-01-01,Perak,Selama,male,213.0,12.24137931034483
2023-01-01,Perak,Bagan Datuk,both,582.0,7.028985507246377
2023-01-01,Perak,Bagan Datuk,female,255.0,6.873315363881401
2023-01-01,Perak,Bagan Datuk,male,327.0,7.155361050328227
2023-01-01,Perak,Batang Padang,both,1123.0,8.898573692551505
2023-01-01,Perak,Batang Padang,female,467.0,7.9965753424657535
2023-01-01,Perak,Batang Padang,male,656.0,9.67551622418879
2023-01-01,Perak,Hilir Perak,both,1389.0,9.774806474313865
2023-01-01,Perak,Hilir Perak,female,596.0,8.895522388059701
2023-01-01,Perak,Hilir Perak,male,793.0,10.55925432756325
2023-01-01,Perak,Hulu Perak,both,812.0,8.362512873326468
2023-01-01,Perak,Hulu Perak,female,349.0,7.47323340471092
2023-01-01,Perak,Hulu Perak,male,463.0,9.186507936507937
2023-01-01,Perak,Kampar,both,849.0,8.58442871587462
2023-01-01,Perak,Kampar,female,362.0,7.479338842975207
2023-01-01,Perak,Kampar,male,487.0,9.624505928853754
2023-01-01,Perak,Kerian,both,1619.0,9.608308605341248
2023-01-01,Perak,Kerian,female,741.0,9.03658536585366
2023-01-01,Perak,Kerian,male,878.0,10.138568129330254
2023-01-01,Perak,Kinta,both,6614.0,7.2753272467275325
2023-01-01,Perak,Kinta,female,2870.0,6.578042631217052
2023-01-01,Perak,Kinta,male,3744.0,7.918781725888325
2023-01-01,Perak,Kuala Kangsar,both,1656.0,9.28771733034212
2023-01-01,Perak,Kuala Kangsar,female,751.0,8.55353075170843
2023-01-01,Perak,Kuala Kangsar,male,905.0,10.0
2023-01-01,Perak,Larut Dan Matang,both,2747.0,9.97458242556282
2023-01-01,Perak,Larut Dan Matang,female,1194.0,9.004524886877828
2023-01-01,Perak,Larut Dan Matang,male,1553.0,10.87535014005602
2023-01-01,Perak,Manjung,both,1763.0,6.987713040031708
2023-01-01,Perak,Manjung,female,771.0,6.60668380462725
2023-01-01,Perak,Manjung,male,992.0,7.321033210332104
2023-01-01,Perak,Muallim,both,407.0,5.178117048346056
2023-01-01,Perak,Muallim,female,160.0,3.902439024390244
2023-01-01,Perak,Muallim,male,247.0,6.569148936170213
2023-01-01,Perak,Perak Tengah,both,869.0,8.940329218106996
2023-01-01,Perak,Perak Tengah,female,394.0,8.40085287846482
2023-01-01,Perak,Perak Tengah,male,475.0,9.44333996023857
2023-01-01,Perak,Selama,both,409.0,11.752873563218392
2023-01-01,Perak,Selama,female,194.0,11.34502923976608
2023-01-01,Perak,Selama,male,215.0,12.146892655367232
2024-01-01,Perak,Bagan Datuk,both,577.0,6.9
2024-01-01,Perak,Bagan Datuk,female,253.0,6.8
2024-01-01,Perak,Bagan Datuk,male,324.0,7.0
2024-01-01,Perak,Batang Padang,both,1121.0,8.8
2024-01-01,Perak,Batang Padang,female,452.0,7.7
2024-01-01,Perak,Batang Padang,male,669.0,9.8
2024-01-01,Perak,Hilir Perak,both,1348.0,9.5
2024-01-01,Perak,Hilir Perak,female,616.0,9.2
2024-01-01,Perak,Hilir Perak,male,732.0,9.8
2024-01-01,Perak,Hulu Perak,both,772.0,7.8
2024-01-01,Perak,Hulu Perak,female,303.0,6.4
2024-01-01,Perak,Hulu Perak,male,469.0,9.2
2024-01-01,Perak,Kampar,both,928.0,9.3
2024-01-01,Perak,Kampar,female,388.0,8.0
2024-01-01,Perak,Kampar,male,540.0,10.5
2024-01-01,Perak,Kerian,both,1744.0,10.3
2024-01-01,Perak,Kerian,female,820.0,10.0
2024-01-01,Perak,Kerian,male,924.0,10.6
2024-01-01,Perak,Kinta,both,6738.0,7.3
2024-01-01,Perak,Kinta,female,2928.0,6.7
2024-01-01,Perak,Kinta,male,3810.0,7.9
2024-01-01,Perak,Kuala Kangsar,both,1630.0,9.1
2024-01-01,Perak,Kuala Kangsar,female,749.0,8.5
2024-01-01,Perak,Kuala Kangsar,male,881.0,9.6
2024-01-01,Perak,Larut Dan Matang,both,2648.0,9.5
2024-01-01,Perak,Larut Dan Matang,female,1109.0,8.3
2024-01-01,Perak,Larut Dan Matang,male,1539.0,10.6
2024-01-01,Perak,Manjung,both,1796.0,7.0
2024-01-01,Perak,Manjung,female,800.0,6.8
2024-01-01,Perak,Manjung,male,996.0,7.2
2024-01-01,Perak,Muallim,both,417.0,5.3
2024-01-01,Perak,Muallim,female,172.0,4.2
2024-01-01,Perak,Muallim,male,245.0,6.5
2024-01-01,Perak,Perak Tengah,both,774.0,7.8
2024-01-01,Perak,Perak Tengah,female,352.0,7.4
2024-01-01,Perak,Perak Tengah,male,422.0,8.2
2024-01-01,Perak,Selama,both,455.0,12.9
2024-01-01,Perak,Selama,female,213.0,12.4
2024-01-01,Perak,Selama,male,242.0,13.5
2020-01-01,Perlis,Perlis,both,1950.0,6.844506844506845
2020-01-01,Perlis,Perlis,female,877.0,6.15438596491228
2020-01-01,Perlis,Perlis,male,1073.0,7.540407589599437
2021-01-01,Perlis,Perlis,both,2234.0,7.767732962447844
2021-01-01,Perlis,Perlis,female,990.0,6.875
2021-01-01,Perlis,Perlis,male,1244.0,8.662952646239555
2022-01-01,Perlis,Perlis,both,2422.0,8.357487922705314
2022-01-01,Perlis,Perlis,female,1074.0,7.3966942148760335
2022-01-01,Perlis,Perlis,male,1348.0,9.322268326417705
2023-01-01,Perlis,Perlis,both,2171.0,7.407028317980211
2023-01-01,Perlis,Perlis,female,992.0,6.75289312457454
2023-01-01,Perlis,Perlis,male,1179.0,8.064295485636116
2024-01-01,Perlis,Perlis,both,2238.0,7.5
2024-01-01,Perlis,Perlis,female,999.0,6.7
2024-01-01,Perlis,Perlis,male,1239.0,8.4
2020-01-01,Pulau Pinang,Barat Daya,both,1210.0,5.090450147244426
2020-01-01,Pulau Pinang,Barat Daya,female,528.0,4.493617021276596
2020-01-01,Pulau Pinang,Barat Daya,male,682.0,5.6738768718802
2020-01-01,Pulau Pinang,Seberang Perai Selatan,both,1114.0,6.054347826086956
2020-01-01,Pulau Pinang,Seberang Perai Selatan,female,449.0,4.923245614035087
2020-01-01,Pulau Pinang,Seberang Perai Selatan,male,665.0,7.165948275862069
2020-01-01,Pulau Pinang,Seberang Perai Tengah,both,2297.0,5.430260047281324
2020-01-01,Pulau Pinang,Seberang Perai Tengah,female,972.0,4.901664145234493
2020-01-01,Pulau Pinang,Seberang Perai Tengah,male,1325.0,5.896751223854028
2020-01-01,Pulau Pinang,Seberang Perai Utara,both,2156.0,6.358006487761722
2020-01-01,Pulau Pinang,Seberang Perai Utara,female,951.0,5.70828331332533
2020-01-01,Pulau Pinang,Seberang Perai Utara,male,1205.0,6.989559164733178
2020-01-01,Pulau Pinang,Timur Laut,both,3912.0,7.028386633129716
2020-01-01,Pulau Pinang,Timur Laut,female,1762.0,6.4283108354615095
2020-01-01,Pulau Pinang,Timur Laut,male,2150.0,7.613314447592068
2021-01-01,Pulau Pinang,Barat Daya,both,1749.0,7.333333333333333
2021-01-01,Pulau Pinang,Barat Daya,female,761.0,6.460101867572156
2021-01-01,Pulau Pinang,Barat Daya,male,988.0,8.178807947019868
2021-01-01,Pulau Pinang,Seberang Perai Selatan,both,1498.0,8.032171581769436
2021-01-01,Pulau Pinang,Seberang Perai Selatan,female,632.0,6.803013993541442
2021-01-01,Pulau Pinang,Seberang Perai Selatan,male,866.0,9.252136752136751
2021-01-01,Pulau Pinang,Seberang Perai Tengah,both,2901.0,6.880929791271347
2021-01-01,Pulau Pinang,Seberang Perai Tengah,female,1300.0,6.559031281533804
2021-01-01,Pulau Pinang,Seberang Perai Tengah,male,1601.0,7.1697268248992385
2021-01-01,Pulau Pinang,Seberang Perai Utara,both,2691.0,7.919364331959976
2021-01-01,Pulau Pinang,Seberang Perai Utara,female,1181.0,7.063397129186604
2021-01-01,Pulau Pinang,Seberang Perai Utara,male,1510.0,8.748551564310544
2021-01-01,Pulau Pinang,Timur Laut,both,5139.0,9.282875722543352
2021-01-01,Pulau Pinang,Timur Laut,female,2323.0,8.521643433602348
2021-01-01,Pulau Pinang,Timur Laut,male,2816.0,10.02135231316726
2022-01-01,Pulau Pinang,Barat Daya,both,1546.0,6.452420701168615
2022-01-01,Pulau Pinang,Barat Daya,female,691.0,5.836148648648648
2022-01-01,Pulau Pinang,Barat Daya,male,855.0,7.054455445544554
2022-01-01,Pulau Pinang,Seberang Perai Selatan,both,1458.0,7.859838274932614
2022-01-01,Pulau Pinang,Seberang Perai Selatan,female,601.0,6.532608695652174
2022-01-01,Pulau Pinang,Seberang Perai Selatan,male,857.0,9.16577540106952
2022-01-01,Pulau Pinang,Seberang Perai Tengah,both,2836.0,6.707663197729422
2022-01-01,Pulau Pinang,Seberang Perai Tengah,female,1182.0,5.939698492462312
2022-01-01,Pulau Pinang,Seberang Perai Tengah,male,1654.0,7.393831023692446
2022-01-01,Pulau Pinang,Seberang Perai Utara,both,2534.0,7.424553179021388
2022-01-01,Pulau Pinang,Seberang Perai Utara,female,1144.0,6.809523809523809
2022-01-01,Pulau Pinang,Seberang Perai Utara,male,1390.0,8.020773225620312
2022-01-01,Pulau Pinang,Timur Laut,both,4546.0,8.238492207321494
2022-01-01,Pulau Pinang,Timur Laut,female,1964.0,7.207339449541284
2022-01-01,Pulau Pinang,Timur Laut,male,2582.0,9.24453992123165
2023-01-01,Pulau Pinang,Barat Daya,both,1467.0,6.007371007371008
2023-01-01,Pulau Pinang,Barat Daya,female,659.0,5.432811211871393
2023-01-01,Pulau Pinang,Barat Daya,male,808.0,6.574450772986167
2023-01-01,Pulau Pinang,Seberang Perai Selatan,both,1362.0,7.291220556745181
2023-01-01,Pulau Pinang,Seberang Perai Selatan,female,587.0,6.332254584681769
2023-01-01,Pulau Pinang,Seberang Perai Selatan,male,775.0,8.235919234856537
2023-01-01,Pulau Pinang,Seberang Perai Tengah,both,2740.0,6.320645905420992
2023-01-01,Pulau Pinang,Seberang Perai Tengah,female,1160.0,5.717102020699852
2023-01-01,Pulau Pinang,Seberang Perai Tengah,male,1580.0,6.8487212830515825
2023-01-01,Pulau Pinang,Seberang Perai Utara,both,2442.0,7.045585689555684
2023-01-01,Pulau Pinang,Seberang Perai Utara,female,1036.0,6.07981220657277
2023-01-01,Pulau Pinang,Seberang Perai Utara,male,1406.0,7.979568671963678
2023-01-01,Pulau Pinang,Timur Laut,both,4293.0,7.644230769230769
2023-01-01,Pulau Pinang,Timur Laut,female,2011.0,7.262549656915855
2023-01-01,Pulau Pinang,Timur Laut,male,2282.0,8.015454864769934
2024-01-01,Pulau Pinang,Barat Daya,both,1572.0,6.3
2024-01-01,Pulau Pinang,Barat Daya,female,688.0,5.6
2024-01-01,Pulau Pinang,Barat Daya,male,884.0,7.1
2024-01-01,Pulau Pinang,Seberang Perai Selatan,both,1380.0,7.3
2024-01-01,Pulau Pinang,Seberang Perai Selatan,female,562.0,6.0
2024-01-01,Pulau Pinang,Seberang Perai Selatan,male,818.0,8.6
2024-01-01,Pulau Pinang,Seberang Perai Tengah,both,2858.0,6.4
2024-01-01,Pulau Pinang,Seberang Perai Tengah,female,1267.0,6.1
2024-01-01,Pulau Pinang,Seberang Perai Tengah,male,1591.0,6.7
2024-01-01,Pulau Pinang,Seberang Perai Utara,both,2574.0,7.3
2024-01-01,Pulau Pinang,Seberang Perai Utara,female,1119.0,6.5
2024-01-01,Pulau Pinang,Seberang Perai Utara,male,1455.0,8.2
2024-01-01,Pulau Pinang,Timur Laut,both,4344.0,7.6
2024-01-01,Pulau Pinang,Timur Laut,female,1980.0,7.1
2024-01-01,Pulau Pinang,Timur Laut,male,2364.0,8.2
2020-01-01,Sabah,Beaufort,both,549.0,7.252311756935271
2020-01-01,Sabah,Beaufort,female,234.0,6.324324324324325
2020-01-01,Sabah,Beaufort,male,315.0,8.11855670103093
2020-01-01,Sabah,Beluran,both,352.0,4.56549935149157
2020-01-01,Sabah,Beluran,female,138.0,3.887323943661972
2020-01-01,Sabah,Beluran,male,214.0,5.13189448441247
2020-01-01,Sabah,Keningau,both,688.0,4.559310801855533
2020-01-01,Sabah,Keningau,female,299.0,4.095890410958904
2020-01-01,Sabah,Keningau,male,389.0,4.987179487179487
2020-01-01,Sabah,Kinabatangan,both,166.0,1.1600279524807826
2020-01-01,Sabah,Kinabatangan,female,67.0,1.0551181102362204
2020-01-01,Sabah,Kinabatangan,male,99.0,1.2437185929648242
2020-01-01,Sabah,Kota Belud,both,793.0,7.397388059701492
2020-01-01,Sabah,Kota Belud,female,317.0,5.947467166979362
2020-01-01,Sabah,Kota Belud,male,476.0,8.831168831168831
2020-01-01,Sabah,Kota Kinabalu,both,1879.0,3.754996003197442
2020-01-01,Sabah,Kota Kinabalu,female,746.0,3.0611407468198606
2020-01-01,Sabah,Kota Kinabalu,male,1133.0,4.413712504869498
2020-01-01,Sabah,Kota Marudu,both,505.0,7.266187050359712
2020-01-01,Sabah,Kota Marudu,female,194.0,5.739644970414202
2020-01-01,Sabah,Kota Marudu,male,311.0,8.711484593837534
2020-01-01,Sabah,Kuala Penyu,both,196.0,8.270042194092827
2020-01-01,Sabah,Kuala Penyu,female,79.0,6.694915254237288
2020-01-01,Sabah,Kuala Penyu,male,117.0,9.831932773109244
2020-01-01,Sabah,Kudat,both,527.0,6.099537037037036
2020-01-01,Sabah,Kudat,female,203.0,4.776470588235294
2020-01-01,Sabah,Kudat,male,324.0,7.380410022779044
2020-01-01,Sabah,Kunak,both,187.0,2.714078374455733
2020-01-01,Sabah,Kunak,female,76.0,2.3974763406940065
2020-01-01,Sabah,Kunak,male,111.0,2.983870967741935
2020-01-01,Sabah,Lahad Datu,both,659.0,2.8764731558271497
2020-01-01,Sabah,Lahad Datu,female,242.0,2.255358807082945
2020-01-01,Sabah,Lahad Datu,male,417.0,3.4236453201970445
2020-01-01,Sabah,Nabawan,both,123.0,4.3462897526501765
2020-01-01,Sabah,Nabawan,female,48.0,3.6090225563909777
2020-01-01,Sabah,Nabawan,male,75.0,4.966887417218543
2020-01-01,Sabah,Papar,both,790.0,5.242203052422031
2020-01-01,Sabah,Papar,female,344.0,4.784422809457579
2020-01-01,Sabah,Papar,male,446.0,5.659898477157361
2020-01-01,Sabah,Penampang,both,516.0,3.181257706535142
2020-01-01,Sabah,Penampang,female,223.0,2.918848167539267
2020-01-01,Sabah,Penampang,male,293.0,3.414918414918415
2020-01-01,Sabah,Pitas,both,323.0,8.80108991825613
2020-01-01,Sabah,Pitas,female,138.0,7.796610169491526
2020-01-01,Sabah,Pitas,male,185.0,9.78835978835979
2020-01-01,Sabah,Putatan,both,298.0,4.3313953488372094
2020-01-01,Sabah,Putatan,female,112.0,3.373493975903614
2020-01-01,Sabah,Putatan,male,186.0,5.224719101123595
2020-01-01,Sabah,Ranau,both,577.0,6.780258519388955
2020-01-01,Sabah,Ranau,female,250.0,6.082725060827251
2020-01-01,Sabah,Ranau,male,327.0,7.431818181818182
2020-01-01,Sabah,Sandakan,both,1709.0,3.892051924390799
2020-01-01,Sabah,Sandakan,female,686.0,3.220657276995305
2020-01-01,Sabah,Sandakan,male,1023.0,4.5265486725663715
2020-01-01,Sabah,Semporna,both,675.0,4.051620648259304
2020-01-01,Sabah,Semporna,female,289.0,3.5591133004926108
2020-01-01,Sabah,Semporna,male,386.0,4.519906323185012
2020-01-01,Sabah,Sipitang,both,204.0,5.396825396825397
2020-01-01,Sabah,Sipitang,female,64.0,3.5164835164835164
2020-01-01,Sabah,Sipitang,male,140.0,7.106598984771574
2020-01-01,Sabah,Tambunan,both,246.0,7.784810126582278
2020-01-01,Sabah,Tambunan,female,108.0,6.967741935483871
2020-01-01,Sabah,Tambunan,male,138.0,8.571428571428571
2020-01-01,Sabah,Tawau,both,1408.0,3.778851315083199
2020-01-01,Sabah,Tawau,female,566.0,3.1744251261918115
2020-01-01,Sabah,Tawau,male,842.0,4.333504889346371
2020-01-01,Sabah,Tenom,both,304.0,5.9259259259259265
2020-01-01,Sabah,Tenom,female,125.0,5.0
2020-01-01,Sabah,Tenom,male,179.0,6.78030303030303
2020-01-01,Sabah,Tongod,both,118.0,2.7634660421545667
2020-01-01,Sabah,Tongod,female,41.0,2.0918367346938775
2020-01-01,Sabah,Tongod,male,77.0,3.333333333333333
2020-01-01,Sabah,Tuaran,both,837.0,6.1680176860722185
2020-01-01,Sabah,Tuaran,female,360.0,5.389221556886228
2020-01-01,Sabah,Tuaran,male,477.0,6.9230769230769225
2021-01-01,Sabah,Beaufort,both,719.0,9.398692810457517
2021-01-01,Sabah,Beaufort,female,288.0,7.82608695652174
2021-01-01,Sabah,Beaufort,male,431.0,10.883838383838384
2021-01-01,Sabah,Beluran,both,349.0,4.3354037267080745
2021-01-01,Sabah,Beluran,female,152.0,4.119241192411924
2021-01-01,Sabah,Beluran,male,197.0,4.5183486238532105
2021-01-01,Sabah,Kalabakan,both,124.0,2.47011952191235
2021-01-01,Sabah,Kalabakan,female,53.0,2.3451327433628317
2021-01-01,Sabah,Kalabakan,male,71.0,2.563176895306859
2021-01-01,Sabah,Keningau,both,953.0,6.302910052910053
2021-01-01,Sabah,Keningau,female,408.0,5.5813953488372094
2021-01-01,Sabah,Keningau,male,545.0,6.978233034571063
2021-01-01,Sabah,Kinabatangan,both,270.0,1.9940915805022157
2021-01-01,Sabah,Kinabatangan,female,113.0,1.8801996672212975
2021-01-01,Sabah,Kinabatangan,male,157.0,2.0849933598937582
2021-01-01,Sabah,Kota Belud,both,866.0,7.981566820276497
2021-01-01,Sabah,Kota Belud,female,408.0,7.569573283858999
2021-01-01,Sabah,Kota Belud,male,458.0,8.388278388278389
2021-01-01,Sabah,Kota Kinabalu,both,2161.0,4.3533440773569705
2021-01-01,Sabah,Kota Kinabalu,female,898.0,3.713813068651778
2021-01-01,Sabah,Kota Kinabalu,male,1263.0,4.960722702278083
2021-01-01,Sabah,Kota Marudu,both,621.0,8.833570412517782
2021-01-01,Sabah,Kota Marudu,female,258.0,7.5438596491228065
2021-01-01,Sabah,Kota Marudu,male,363.0,10.055401662049862
2021-01-01,Sabah,Kuala Penyu,both,254.0,10.76271186440678
2021-01-01,Sabah,Kuala Penyu,female,103.0,8.803418803418804
2021-01-01,Sabah,Kuala Penyu,male,151.0,12.583333333333334
2021-01-01,Sabah,Kudat,both,755.0,8.78928987194412
2021-01-01,Sabah,Kudat,female,333.0,7.872340425531916
2021-01-01,Sabah,Kudat,male,422.0,9.65675057208238
2021-01-01,Sabah,Kunak,both,261.0,3.8955223880597014
2021-01-01,Sabah,Kunak,female,128.0,4.142394822006473
2021-01-01,Sabah,Kunak,male,133.0,3.6842105263157894
2021-01-01,Sabah,Lahad Datu,both,956.0,4.099485420240137
2021-01-01,Sabah,Lahad Datu,female,412.0,3.772893772893773
2021-01-01,Sabah,Lahad Datu,male,544.0,4.387096774193548
2021-01-01,Sabah,Nabawan,both,174.0,6.062717770034843
2021-01-01,Sabah,Nabawan,female,77.0,5.703703703703703
2021-01-01,Sabah,Nabawan,male,97.0,6.381578947368421
2021-01-01,Sabah,Papar,both,1054.0,6.96629213483146
2021-01-01,Sabah,Papar,female,462.0,6.534653465346534
2021-01-01,Sabah,Papar,male,592.0,7.344913151364765
2021-01-01,Sabah,Penampang,both,854.0,5.16012084592145
2021-01-01,Sabah,Penampang,female,331.0,4.265463917525773
2021-01-01,Sabah,Penampang,male,523.0,5.949943117178612
2021-01-01,Sabah,Pitas,both,391.0,10.539083557951482
2021-01-01,Sabah,Pitas,female,167.0,9.27777777777778
2021-01-01,Sabah,Pitas,male,224.0,11.666666666666668
2021-01-01,Sabah,Putatan,both,404.0,5.8381502890173405
2021-01-01,Sabah,Putatan,female,180.0,5.471124620060791
2021-01-01,Sabah,Putatan,male,224.0,6.1707988980716255
2021-01-01,Sabah,Ranau,both,564.0,6.527777777777778
2021-01-01,Sabah,Ranau,female,238.0,5.707434052757794
2021-01-01,Sabah,Ranau,male,326.0,7.293064876957493
2021-01-01,Sabah,Sandakan,both,2097.0,4.853043277019208
2021-01-01,Sabah,Sandakan,female,877.0,4.180171591992374
2021-01-01,Sabah,Sandakan,male,1220.0,5.488079172289698
2021-01-01,Sabah,Semporna,both,793.0,4.943890274314215
2021-01-01,Sabah,Semporna,female,382.0,4.884910485933504
2021-01-01,Sabah,Semporna,male,411.0,5.0
2021-01-01,Sabah,Sipitang,both,274.0,7.306666666666667
2021-01-01,Sabah,Sipitang,female,127.0,7.055555555555555
2021-01-01,Sabah,Sipitang,male,147.0,7.538461538461538
2021-01-01,Sabah,Tambunan,both,229.0,7.2239747634069404
2021-01-01,Sabah,Tambunan,female,94.0,6.0256410256410255
2021-01-01,Sabah,Tambunan,male,135.0,8.333333333333334
2021-01-01,Sabah,Tawau,both,1984.0,5.304812834224599
2021-01-01,Sabah,Tawau,female,803.0,4.488541084404695
2021-01-01,Sabah,Tawau,male,1181.0,6.056410256410256
2021-01-01,Sabah,Telupid,both,116.0,3.918918918918919
2021-01-01,Sabah,Telupid,female,35.0,2.6119402985074625
2021-01-01,Sabah,Telupid,male,81.0,5.0
2021-01-01,Sabah,Tenom,both,468.0,9.069767441860463
2021-01-01,Sabah,Tenom,female,206.0,8.207171314741036
2021-01-01,Sabah,Tenom,male,262.0,9.88679245283019
2021-01-01,Sabah,Tongod,both,151.0,3.5781990521327014
2021-01-01,Sabah,Tongod,female,67.0,3.453608247422681
2021-01-01,Sabah,Tongod,male,84.0,3.6842105263157894
2021-01-01,Sabah,Tuaran,both,1031.0,7.553113553113553
2021-01-01,Sabah,Tuaran,female,482.0,7.183308494783906
2021-01-01,Sabah,Tuaran,male,549.0,7.910662824207492
2022-01-01,Sabah,Beaufort,both,729.0,9.579500657030223
2022-01-01,Sabah,Beaufort,female,311.0,8.474114441416893
2022-01-01,Sabah,Beaufort,male,418.0,10.609137055837564
2022-01-01,Sabah,Beluran,both,302.0,3.958060288335518
2022-01-01,Sabah,Beluran,female,136.0,3.8636363636363633
2022-01-01,Sabah,Beluran,male,166.0,4.038929440389294
2022-01-01,Sabah,Kalabakan,both,94.0,2.017167381974249
2022-01-01,Sabah,Kalabakan,female,26.0,1.238095238095238
2022-01-01,Sabah,Kalabakan,male,68.0,2.65625
2022-01-01,Sabah,Keningau,both,831.0,5.424281984334204
2022-01-01,Sabah,Keningau,female,335.0,4.520917678812416
2022-01-01,Sabah,Keningau,male,496.0,6.27054361567636
2022-01-01,Sabah,Kinabatangan,both,266.0,1.9261404779145548
2022-01-01,Sabah,Kinabatangan,female,89.0,1.4495114006514658
2022-01-01,Sabah,Kinabatangan,male,177.0,2.3046875
2022-01-01,Sabah,Kota Belud,both,812.0,7.497691597414589
2022-01-01,Sabah,Kota Belud,female,352.0,6.530612244897959
2022-01-01,Sabah,Kota Belud,male,460.0,8.455882352941178
2022-01-01,Sabah,Kota Kinabalu,both,2067.0,4.127396166134186
2022-01-01,Sabah,Kota Kinabalu,female,910.0,3.731037310373104
2022-01-01,Sabah,Kota Kinabalu,male,1157.0,4.503697936940444
2022-01-01,Sabah,Kota Marudu,both,577.0,8.115330520393812
2022-01-01,Sabah,Kota Marudu,female,221.0,6.368876080691642
2022-01-01,Sabah,Kota Marudu,male,356.0,9.78021978021978
2022-01-01,Sabah,Kuala Penyu,both,277.0,11.68776371308017
2022-01-01,Sabah,Kuala Penyu,female,111.0,9.406779661016948
2022-01-01,Sabah,Kuala Penyu,male,166.0,13.833333333333334
2022-01-01,Sabah,Kudat,both,607.0,6.953035509736541
2022-01-01,Sabah,Kudat,female,245.0,5.710955710955711
2022-01-01,Sabah,Kudat,male,362.0,8.17155756207675
2022-01-01,Sabah,Kunak,both,274.0,4.041297935103245
2022-01-01,Sabah,Kunak,female,120.0,3.8338658146964857
2022-01-01,Sabah,Kunak,male,154.0,4.2076502732240435
2022-01-01,Sabah,Lahad Datu,both,853.0,3.75936535918907
2022-01-01,Sabah,Lahad Datu,female,361.0,3.3896713615023475
2022-01-01,Sabah,Lahad Datu,male,492.0,4.08298755186722
2022-01-01,Sabah,Nabawan,both,148.0,5.068493150684931
2022-01-01,Sabah,Nabawan,female,65.0,4.7101449275362315
2022-01-01,Sabah,Nabawan,male,83.0,5.354838709677419
